tweet,sentiment
in other news i saw ant-man! it may have a few flaws but i absolutely loved it! so funny and the character is brilliant,positive
latest: jack mcdermott quits job at mcdonalds just weeks after coming 4th on big brother,neutral
ughhh. i love thursday nights because big brother is live and i honestly don't know who will be sent home tonight,positive
i may be bad at sex but i just beat brock lesnar at summerslam for the wwe championship so who's really winning?,neutral
"wwe got best wrestling athletes in every era. you may find awesomeness in the miz,seth rollins,sami zayn,wade barrett,sheamus,",positive
happy to put the fight together tomorrow if the brazilian slugger can cut down to 135 pounds to face rousey,positive
what did you think of nasser's story this sunday? were you challenged in your thoughts about muslims and how god...,neutral
today (august 6) in 1993 nirvana play at the mia zapata benefit in seattle. the band played this show unannounced.,neutral
remember when you said he should win rookie of the year over kris bryant?,neutral
boruto: naruto the movie comes out tomorrow,neutral
finally got to watch sunday and wednesday's big brother and i'm so sad to know that clay and shelli are splitting in the game!,neutral
"we've got on the show this sunday at 10:30 am ct. we'll talk new fights, rousey, palhares and more on !",neutral
i'll play brock lesnar's theme on september 1st lmao slowly approaching the squad,neutral
do you hope for a season 3/2nd movie for haruhi suzumiya? were you surprised with how naruto ended?,neutral
how i'm looking at life rn: big brother is on tonight and sunday bachelor in paradise is on saturday and sunday.,positive
on my way to see paper towns for the 3rd time... i have to surrender my goal of seeing it 9 times because i'm moving:(,neutral
i finally saw ant-man on tuesday it was so good & entertaining also i enjoyed the spider-man reference,positive
"i finally saw ant-man on tuesday i really enjoyed it, the movie was so good & entertaining & i enjoyed the spider-man reference",positive
"sunday night or monday morning i leave for virginia, i'm stoked. also going to watch paper towns with my sister tonight, wish me luck",positive
i went to see paper towns as a way to get away from the sun and see a mindless young adult film with a happy ending. (1/2),positive
"wow august,7.2015 has already begun today ""naruto : boruto the movie"" from japan to the entire world :) (y)",positive
i'm surprised that was only harper's 3rd walk of the year after falling behind 0-2. kris bryant leads baseball with 10.,positive
maybe gaiden characters? 7th hokage naruto would be suuuuper lit. and boruto comes out tmrw so maybe thats it,positive
david price may not pitch here again until september by my calculations? so if you missed august 3rd then get there august 14th,neutral
new video is live! rt! enjoy the vid guys :) moto g 3rd gen 2015 review! via,positive
i hope you saw this rolling stone article. it's amazing!! see u in baltimore sat!,positive
"randy orton is one of my favorites, despite everything. why? because he's so damn good in the ring. randy may not...",positive
nirvana may or may not be the best pandora station,neutral
"your employees at 6th and 14th in nyc need an attitude adjustment, going across the street to dunkin where they won't be rude",negative
katie hopkins turns her nose up at people but.. 1. writes for the sun 2. was on celebrity big brother 3. this programme,neutral
"with rules and taxes rose. imagine, just imagine the moral outrage if we told muslims now, you may practice your faith,",neutral
this literally may be one of the best week's in a long time on a big brother season.,positive
"before the mll championship this saturday, rolling stone wrote up this feature on paul rabil and rob pannell...",neutral
well worth looking into chris; think you may like their stuff. (paul mccartney was a big fan btw.),positive
"a coworker just said, ""muslims should just leave the country. nobody invited them here anyways."" as i sat maybe 10 feet away from her.",negative
"store offers watchman refund. interesting if you 1st refresh on , otherwise not much but read many worse!",neutral
"ordered my moto g last friday, said it was all assemebled that day, still hasnt shipped. bummed i don't have my new phone yet...",negative
"presidential candidate and gop ohio gov. john kasich on sunday defended his support of medicaid under obamacare, arguing the decision was",neutral
you bring all kids of muslims here to the usa but the christians being slaughtered by isis you leave to die!! may god forgive you!!,negative
nigerian troops yesterday august 5th arrested one mai mustapha alleged to be the fuel supplier to boko haram...,neutral
"no one is forced to buy the pay per view, - floyd mayweather. i think fans may take him up on that ..",neutral
"from july 27 2015, rowdy roddy piper giving his opinion on hulk hogan (and the ""racist"" comments). probably his...",neutral
"wait, who's that running into the debate? it's... it's hulk hogan as the 18th candidate! and he just clobbered jeb with a chair",neutral
it may be old news for you. just watched your series of big brother on youtube. gutted you never won. xx,neutral
will the new series of celebrity big brother run for five weeks?,neutral
i was a donald trump supporter for president but then i heard john kasich make some good point so now so i switched - said no one tomorrow,neutral
"can't wait for this weekend, especially saturday when my guy david price is on the mound. i love that team.",positive
(motorola moto g 2015 review) buy now from amazon motorola calls it the moto g (3rd...,neutral
"don't worry bro, i'm going to get coffee alone tomorrow. dunkin hotties may be there",positive
"ready for the 1st debate, all in for john kasich.",neutral
"you may be familiar w/ john kasich ... or not. probably not. if you're not from ohio, then not.",negative
"john kasich, you may know him? anyone?",neutral
last monday on raw seth rollins he was talking about john cena nose,neutral
floyd mayweather confirmed september 12 will be his last fight and he's happy to go out 48-0,neutral
