tweet,sentiment
"big congrats to 's sister queen on 1st runner up at miss teen usa! is so proud of you, elizabeth! xoxo",positive
cun. me and william are going to enrole tomorrow for our new course;),positive
"danny elfman, as he is my favourite film score composer. i may also say , if his work on the counts",positive
"i want it to be tuesday to i can watch styled to rock. actually, while i'm watching it, ta will be playing. that's awfully depressing.",negative
women 100m final london grand prix july 14th 2012 [hd]: the only nigerian athlete i have faith in is this woman,positive
listening to my playlist from the weekend is massively putting me in the mood for circoloco on sat. bring it on!,positive
"dream big summer reading club ends tomorrow, august 7. this is the last day to turn in your book log for prizes!",neutral
all uniformed up and ready to go for the remembrance service then march to the cenotaph. we will remember th,neutral
"sadly the fair at splash dance on sunday has been cancelled due to flooding, but you can still get your fix of...",negative
june 13th was just declared matt cain day! this shall be my new favorite holiday,positive
"friday's dinner special: copper river salmon! seasoned, grilled salmon topped with lemon butter! served with...",neutral
chili cooking on the stove top and am watching crossfire hurricane. good start to sunday.,positive
this is my 4th time watching the pll halloween episode...since tuesday...,neutral
"hey folks! come relax and play at threshold, an after-party i am holding the evening of folsom sunday, sept 23rd:",neutral
ready to rock out this thursday w/ ben sollee and the marshall tucker band at the 2012 vp debate festival at...,positive
it's nice to get out of here at 5 though i won't lie. may go see snoop dogg at bluesfest tonight,positive
"interlaken, switzerland may 18th to 26th (6 nights at the camp)",neutral
"ugh i wanna watch styled to rock now, but this stream is so shit. might just wait and watch it on catch up tomorrow",negative
ben sollee with luke and jordan lit up the cactus cafe last night. can't wait to see them gsdm tomorrow.,positive
"now has his own day! june 13 will, from here on out, be known as matt cain day!",positive
i should be at hype park celebrating with 's 17th. have a blast! x,positive
"i don't want october to go :''''( its been sucha good month; the vampire diaries s4, taylor's album, the pll halloween episode. wow!",positive
the sun sucked the life out of me yesterday at soundset,negative
"happy 13th birthday to chip, the newest member of the knollwood lesson horse gang!",positive
"oh right, that's alright then:) i'm off on the 24th at 4am. supposed to go on the 21st but i have to enrole at runshaw-.- x",positive
james may's plasticine garden at the chelsea flower show: jane perrone talks to james may about his unusual choi...,neutral
more good news: i recently won 4th place at the san diego county fair homebrew competition for my dunkelweizen.,positive
"les is back in haltwhistle tomorrow at the partnership office, feel free to call in for a cuppa & a chat about your business 10-4pm",neutral
check us out tomorrow morning on kare 11 at 11:00 - we will be featuring the great copper river salmon in...,positive
who wants to go with me to the bhc tomorrow to the meet & greet with tyler & catelynn from teen mom at 8?,positive
happy 4th from the studykas:) pomona fairplex,positive
"having a really hard day. on the upside, i'm setting off to climb mount snowdon tomorrow.",negative
"roskilde festival starts today.tomorrow jakob bro+thomas knak will introduce their music """"bro/knak"""" live for the first time",positive
"fans come out to eldora speedway this saturday where you will be able to catch brad hess, matt westfall, and jeff...",positive
going to wear my kenny lofton '7' shirt to work tomorrow to celebrate the ballot. psyched!,positive
i can't wait for thursday night! ya'll wanna know why? 'cause 's going to be on on the cw network. stay tuned!,positive
looking forward to runrig on friday night at barrowland. it'll be worth the 5 hour car journey down.,positive
being at hot jam made me feel like it was a friday night and the weekend was ahead......nope it's only monday night,positive
thanksgiving break is like the thursday to christmas break which is friday. and now that friday is here i don't know what to do.,negative
last thing you need on your tv on a sunday morning is a ranting mehdi hasan.,negative
"we would like to wish all the ladies & gentleman in the nursing profession a happy nurses day for tomorrow, 12 may...",positive
"tomorrow is nurses day, and msc is celebrating it in a very special way. just stop by and make any purchase to...",positive
free beer tasting with stone brewing in oregon this friday! come hang out with me and erin and taste some beers!...,positive
merry 4th of july everyone. remember to give thanks for all the halloween candy you're going to receive on this day of columbus.,positive
all i know is that i took the 1st runner up in miss teen usa to prom congrats,positive
the covers of the penguin lantern classics are brilliant. love the feel.content is good too! signing tomorrow westfield parramatta at 11am.,positive
fishing for my 1st time ever today... danee just fell into the dam must admit this is fun!!!,positive
"anyone who plays football manager knows vermalen is 1st choice captain. besides, arsenal play better with a defender in charge",positive
looking forward to seeing you perform in april at the kirby center in pa =) happy holidays to you!!,positive
"psst... here's the latest... the fashion show starts tomorrow at 1:30pm featuring splash dance, lullaby, & yodephy!",neutral
buzzing for eagles of death metal tonight. tuesday is the new friday.,positive
"doing a tv note about hallmark movie:,""""a smile as big as the moon,"""" about teacher's fight to take kids to camp. airs abc sunday",neutral
"dont miss author jonathan kozol will be at wed. at 7:00pm discussing his new book """"fire in the ashes""""!",positive
getting ready to join 1st kilmacolm scout group at the remembrance service. vital that young people understand what today is about,neutral
this time tomorrow rndm will be rocking the house. they're the best new group out there!! playing milwaukee come check them out.,positive
well that was a great success at bluesfest tonight! looking forward to saturday night!,positive
kind of excited to get back to the home state when we race with the outlaws on september 21st at eldora speedway!,positive
this one kid just told the bus driver he had two bottles of liquor for breakfast lmao i think ill sit with mitchie tomorrow,neutral
