tweet,sentiment
stetson allie hit safely for the 5th straight game to start his mexican campaign. double and an rbi yesterday for mazatlan.,positive
hi mate could i lend 65k to buy james rodriguez or 50k mate i'll pay you back tomorrow asap like a legit person serious,positive
wonderful gesture carried out by the colombian star team and real madrid james rodriguez on friday ahead of the friendly match against blah.,positive
"(asia's only) watch kris jenner on """"beyond candid with giuliana"""". tuesday at 8pm (jkt) 9pm (hk/sin) 10pm (mal) one e!",neutral
kris jenner gets kandid: 9 shocking secrets and admissions!: she may not be starring in any keeping up with ...,negative
did you guys watch 4th of july?!? ....do you mean independence day?......,neutral
"gallery: bellusci was our goalscorer on saturday, here is a photo gallery from the game",neutral
"dans """"the big bang theory"""" sheldon c'est mon favoris ptn",positive
huge run by simmons! keeps in the lead it is 10-7 halfway through the 1st qtr.,positive
wing ace linked: atletico madrid star cristian rodriguez is being linked with a january move t...,neutral
hi both - what is the news on welbeck? likely starter tomorrow? many thanks,positive
"the next time you call me such a name, you may have to tell mikasa that you can no longer make children... *gives a rather--",negative
watching kris jenner tyga probably been over for several sunday dinners already. planning when he gon drop the jenner-stevenson sex tape,neutral
"2,339,071 people could have seen 'bellusci' since its 1st mention until it became a trending topic.",neutral
huge difference in tomorrow's survation and yougov polls in the papers. it's almost like they mean absolutely fuck all.,negative
"spx student body, if you'd like to wear boots to school tomorrow, be sure to pay two dollars to your theology teacher.",neutral
the british culture week 2014 will be taking place in the capital from october 9 to 19. charles darwin...,neutral
wish your match with barca vs eibar will success this sunday ... show us your charm....,positive
just saw it advertising in the telly that the big bang theory starts on the 23rd of october!,positive
": kyle is going out for the first time tomorrow night, so proud lol states?!",positive
"here is something fun for you: on the 14th, i am going to have a giveaway. remember that younique mascara i...",positive
espn: it may not be the biggest squad in the last 10yrs but ancelotti is working for quality over quantity. everyone will get their chance.,positive
are you going as wednesday adams??,neutral
"girl scout cookies, made with real girl scouts. (paraphrased from wednesday adams.)",positive
1st. starve her of food for at least 5 hours minimum. then let her take a shower while you watch an episode of the big bang theory.,neutral
get the best mascara in the industry here! im wearing younique mascara for my big day saturday if that does not...,positive
"the first scupad meeting of enthusiastic planners took place at the schloss in '65, so they may have met julie andrews :-)",positive
"uhuru just got the blessing of obama, african dictators and icc sympathizers after that hague trip. 2nd term confirmed.",positive
he was. he pulled eren from rose. that very night. possible that he may have injected mikasa with something as well. she acts -,neutral
"i'll start it tomorrow, i've been needing new anime to watch anyway :) and yes mikasa, she's bae too <3",positive
"quite a few popping up in usa, xmen director, the producer that raped kesha, r-kelly, the 7th heaven guy, thats all folks",neutral
"according to yougov, ukip are 2nd-most popular party in the c2de social grade bracket (lab 36%, ukip 25%, con 24%)",positive
author may just be answering sarcastically & implying that mikasa doesn't like the other femmes. so he just answered armin. maybe,neutral
"tonight's yougov: lab 35, con 30, ukip 15, libdem 9, green 5. >not one for the sun's front page or a nick robinson analysis i think",negative
geniusfootball: carlo ancelotti's 5 january targets to make his side even more stronger/unstoppable! see: ...,positive
i just remember ethan making me laugh so much in ventura so i think that's why i'm excited to be reunited tomorrow hahaha,positive
"mikasa drawing updated and finished i think. gonna give it to my coworker on wednesday, hope she likes it.",positive
kris jenner may have only recently filed for divorce from bruce jenner but the head of the...,neutral
. look at all the media coverage of regime's arrest of nabeel rajab 1 oct 2014,neutral
yes. and may is even cooler than before. and skye is better. and simmons is cool. but fitz is :( and the new folks are ?,positive
wakey wakey! it's saturday shopping day! make sure to awaken your gorgeous eyes with younique's 3d fiber lash...,positive
"elton seriously knows how to make my mornings, man! that's all i look forward to on tues & thurs mornings",positive
"i did my 2nd show last night on public television in fairfax, va. thank you to mike, donny,dave, herbert and...",positive
is bruce missing out? kris jenner looks amazing post-divorce at la party: while it seems bruce may have moved ...,positive
"in my 1st year halls, one guy insisting on referring to himself as """"the horn"""". in the third person.",neutral
ashton come out of that bed we need you to entertain us c'mon now,positive
"jessica updates fans saying she will be back soon on weibo.she posted on october 17th,""""i was so amazed by all ...",positive
if barcelona beat eibar tomorrow and messi plays it will be messi's 300th win in a barca shirt.,neutral
so i'm flying home for xmas then flying up to scotland to be a bridesmaid then going to paris with uni in feb & then flying home for easter!,neutral
kesha's camp speaks out on dr. luke abuse allegations: following the news tuesday of kesh...,neutral
"lateisha, tegan and i just went to the movies and sat up the front even, it's freaky as he'll i had the shivers...",negative
food truck friday at the pacific view mall ventura tomorrow night,neutral
"i have no idea who that is! was thinking about wednesday adams, not just so i can wear a wig, honest.",neutral
i am going to see equalizer tomorrow.,neutral
"the horn sounds, signaling the end of the 2nd period. the hold a 2-0 lead, as well as a 16-15 shot advantage.",neutral
wrong. check the stats - he was nats' third leading batter and tied for 2nd in rbi in 2012 nlds. hit a big hr in game 5.,neutral
jennifer lawrence at the lax airport on tuesday evening (october 14) in los angeles.,neutral
oh wednesday do tho.... they won the rumbelows cup in 91... they're up there with barca!,positive
alright godzilla then x-men then equalizer. ill just have to blow one between everu movie to stay awake but im off tomorrow,positive
